,ffr,change,decision,cars,cli,exports,fed_party,gdpg,house,loan,pce,potus_party,recess,rgdp,spx,ue,usd,veloc
196,0.12,0.0,0.0,15.948866666666664,100.72436,12.0,1.0,2.1000000000000005,1047.7333333333333,3.25,1.6219999999999999,0.0,0.0,3.5,1795.8856689505205,6.793333333333331,80.52799911458139,6.491999999999998
197,0.12,0.0,0.0,15.636099999999995,100.71029,-2.2199999999999993,1.0,1.5599999999999998,899.4,3.25,1.6320000000000006,0.0,0.0,-0.9099999999999996,1831.6453287854167,6.6099999999999985,80.72100092583723,6.3317999999999985
198,0.12,0.0,0.0,16.555133333333337,100.75233666666664,-3.799999999999999,0.0,1.5,958.7333333333333,3.25,1.5813333333333341,0.0,0.0,-1.3999999999999995,1853.7330037330728,6.699999999999998,79.91633351647397,6.313999999999998
199,0.12,0.0,0.0,16.714333333333332,100.82615999999999,8.053333333333335,0.0,2.2466666666666657,1038.1333333333334,3.25,1.7113333333333332,0.0,0.0,4.853333333333334,1860.003995756771,6.233333333333332,79.88899993872526,6.274799999999999
200,0.12,0.0,0.0,17.339133333333336,100.90064666666665,8.9,0.0,2.2999999999999994,955.8,3.25,1.743333333333333,0.0,0.0,5.300000000000002,1920.6343302158855,6.193333333333332,80.43366750067644,6.271999999999999
201,0.12,0.0,0.0,17.292933333333334,100.93602000000001,2.18,0.0,1.7400000000000007,1073.4,3.25,1.7293333333333327,0.0,0.0,5.02,1975.4426431479171,6.193333333333332,80.39633254963998,6.276666666666663
202,0.12,0.0,0.0,17.099,100.93580000000001,1.7000000000000004,0.0,1.7000000000000004,1003.5,3.25,1.6950000000000005,0.0,0.0,5.0,1993.6136678059893,6.000000000000002,83.08033345588281,6.2769999999999975
203,0.12,0.0,0.0,16.776299999999996,100.90522,3.2300000000000013,0.0,0.53,1068.9,3.25,1.6819999999999997,0.0,0.0,2.3,1932.0313313802083,5.719999999999998,85.67466735860286,6.176199999999998
204,0.12,0.0,0.0,17.0635,100.82225000000001,3.400000000000001,0.0,0.40000000000000013,1037.0,3.25,1.6200000000000003,0.0,0.0,2.0,2052.6753499484375,5.699999999999998,88.33433329295312,6.164999999999998
205,0.12,0.0,0.0,16.94573333333334,100.70901999999998,-2.233333333333334,0.0,-0.12000000000000005,1083.4,3.25,1.5046666666666673,0.0,0.0,3.3866666666666654,2042.0343465658852,5.686666666666665,92.19399998919921,6.074000000000001
206,0.12,0.0,0.0,17.427000000000003,100.5311866666667,-3.099999999999999,0.0,-0.20000000000000007,925.4666666666667,3.25,1.5499999999999996,0.0,0.0,3.599999999999999,2089.8426553705726,5.446666666666668,96.33066660588608,6.0600000000000005
207,0.12,0.0,0.0,17.7133,100.37929999999999,0.6800000000000002,0.0,2.0499999999999994,1167.0,3.25,1.5680000000000003,0.0,0.0,2.61,2090.0963053260416,5.400000000000002,97.90766677825782,6.093300000000001
208,0.12,0.0,0.0,17.909,100.18669999999999,1.1000000000000003,0.0,2.2999999999999994,1142.0,3.25,1.5599999999999998,0.0,0.0,2.5,2108.7096923828126,5.450000000000002,95.75433400479884,6.097000000000002
209,0.12,0.0,0.0,18.2751,99.97887099999996,-2.770000000000001,0.0,1.2200000000000002,1151.9,3.25,1.5519999999999996,0.0,0.0,1.6900000000000004,2089.1756550523432,5.209999999999998,96.69433339417252,6.060999999999997
210,0.12,0.0,0.0,18.336,99.69701999999997,-3.200000000000001,0.0,1.1000000000000003,1177.0,3.25,1.5650000000000006,0.0,0.0,1.6000000000000005,1967.729337538021,5.05,95.65700073281054,6.056999999999998
211,0.12,0.0,0.0,18.27146666666666,99.48713933333335,-0.86,0.0,0.14666666666666667,1080.1333333333334,3.25,1.5253333333333339,0.0,0.0,0.8199999999999998,1999.570650199739,5.0,95.52766647295313,6.013666666666667
212,0.38,25.0,1.0,17.935533333333336,99.29980000000002,-0.5,0.0,0.0,1159.8666666666666,3.25,1.4853333333333327,0.0,0.0,0.6999999999999997,2068.98666981875,5.053333333333333,98.99199981611068,6.0070000000000014
213,0.38,0.0,0.0,17.962166666666665,99.17336666666667,-1.0000000000000004,0.0,-0.24999999999999994,1101.0,3.5,1.5800000000000003,0.0,0.0,2.0333333333333328,1952.2333292122396,4.833333333333334,98.83366622935026,5.940333333333331
214,0.38,0.0,0.0,17.720333333333336,99.09063533333331,-1.1000000000000003,0.0,-0.30000000000000004,1171.8,3.5,1.6039999999999996,0.0,0.0,2.2999999999999994,1958.4003295492184,4.946666666666667,97.11466623964843,5.926999999999998
215,0.38,0.0,0.0,17.605999999999998,99.07662999999998,2.3999999999999995,0.0,2.200000000000001,1154.3333333333333,3.5,1.6366666666666667,0.0,0.0,1.4666666666666661,2069.844999094531,5.083333333333332,94.69033304894141,5.819500000000001
216,0.4,3.0,1.0,17.712333333333337,99.07456600000002,3.099999999999999,0.0,2.700000000000001,1171.8333333333333,3.5,1.6713333333333324,0.0,0.0,1.2999999999999996,2084.2810140848956,4.843333333333335,94.8673324575814,5.798
217,0.4,0.0,0.0,18.046666666666667,99.08203499999995,6.099999999999998,0.0,1.2833333333333334,1233.0,3.5,1.6683333333333337,0.0,0.0,2.633333333333334,2126.1493082244792,4.816666666666667,96.4256673180384,5.742166666666665
218,0.4,0.0,0.0,17.94536666666667,99.17638666666663,6.699999999999998,0.0,1.0,1105.7666666666667,3.5,1.7290000000000005,0.0,0.0,2.900000000000001,2162.657665963541,4.963333333333334,95.43366572025653,5.730999999999998
219,0.4,0.0,0.0,17.954,99.33021999999997,-3.0,0.0,1.8999999999999995,1313.0,3.5,1.82,0.0,0.0,2.2000000000000006,2142.676310166146,4.900000000000001,97.6646652213685,5.708
220,0.65,25.0,1.0,17.986,99.54369800000003,-3.0,0.0,1.8999999999999995,1184.8,3.5,1.8739999999999994,0.0,0.0,2.2000000000000006,2206.0519856395836,4.7,100.95633290608724,5.708
221,0.65,0.0,0.0,17.651999999999997,99.76431,10.100000000000001,0.0,2.1000000000000005,1190.0,3.75,1.9500000000000004,0.4,0.0,2.0,2273.6996418,4.7,101.27433293660482,5.646999999999999
222,0.9,25.0,1.0,17.42253333333333,99.86601666666665,10.100000000000001,0.0,2.1000000000000005,1235.9,3.75,1.8796666666666675,1.0,0.0,2.0,2363.350683634375,4.5133333333333345,101.29333267211913,5.646999999999999
223,0.9,0.0,0.0,17.163166666666665,99.902982,1.3999999999999995,0.0,1.1000000000000003,1146.3666666666666,4.0,1.7766666666666668,1.0,0.0,2.2999999999999994,2358.054646753646,4.400000000000001,100.08166656507228,5.556000000000002
224,1.15,25.0,1.0,17.1006,99.91630799999997,1.3999999999999995,0.0,1.1000000000000003,1193.8,4.0,1.68,1.0,0.0,2.2999999999999994,2412.2016764635414,4.36,97.30199991923958,5.556000000000002
225,1.15,0.0,0.0,17.215600000000002,99.95069799999996,2.1999999999999997,0.0,1.9000000000000006,1214.6,4.25,1.648,1.0,0.0,3.020000000000001,2442.6543213119794,4.299999999999999,95.52333450315886,5.527200000000002
226,1.15,0.0,0.0,17.808199999999996,100.09115999999997,2.4000000000000004,0.0,2.1000000000000005,1172.2,4.25,1.6340000000000003,1.0,0.0,3.200000000000001,2466.6830321463544,4.34,92.40899988774545,5.520000000000001
227,1.15,0.0,0.0,18.481999999999992,100.25570000000003,10.800000000000004,0.0,2.5,1257.0,4.25,1.6300000000000003,1.0,0.0,4.599999999999999,2557.186669877083,4.200000000000001,93.71266581207227,5.5409999999999995
228,1.42,27.0,1.0,17.96046666666667,100.42609333333333,10.800000000000004,0.0,2.5,1237.8,4.25,1.653666666666666,1.0,0.0,4.599999999999999,2613.1310140078126,4.163333333333332,93.49533462620572,5.5409999999999995
229,1.42,0.0,0.0,17.199699999999996,100.62272333333334,2.8733333333333326,0.0,2.596666666666666,1294.9333333333334,4.5,1.7179999999999997,1.0,0.0,3.3433333333333324,2783.2740152932292,4.003333333333333,90.92166671743034,5.577733333333335
230,1.7,28.0,1.0,17.583166666666664,100.78493333333337,2.599999999999999,1.0,2.599999999999999,1302.9666666666667,4.5,1.7753333333333332,1.0,0.0,3.299999999999999,2736.855021161979,4.036666666666666,89.93466695180403,5.5790000000000015
231,1.7,0.0,0.0,17.584,100.83730000000001,2.2000000000000006,1.0,2.900000000000001,1276.0,4.75,1.7599999999999996,1.0,0.0,2.1000000000000005,2652.287971964584,4.0,90.32833328246224,5.628999999999999
232,1.9,20.0,1.0,17.79746666666667,100.80943333333335,2.2000000000000006,1.0,2.900000000000001,1296.5,4.75,1.8746666666666665,1.0,0.0,2.1000000000000005,2734.503360980729,3.873333333333333,93.7570009867318,5.628999999999999
233,1.92,0.0,0.0,17.629000000000005,100.71050000000001,-4.900000000000001,1.0,1.7000000000000004,1208.0,5.0,1.93,1.0,0.0,2.5,2788.179036464583,3.799999999999999,94.57133331298829,5.635999999999999
234,2.2,28.0,1.0,17.7336,100.50194000000002,-4.900000000000001,1.0,1.7000000000000004,1257.6,5.0,1.9379999999999995,1.0,0.0,2.5,2899.395312563541,3.7200000000000006,94.840334320293,5.635999999999999
235,2.2,0.0,0.0,18.005,100.24550000000004,1.7000000000000004,1.0,1.7000000000000004,1213.0,5.25,1.9720000000000006,1.0,0.0,0.6000000000000001,2743.1829915708327,3.799999999999999,95.99400024387761,5.604000000000003
236,2.4,20.0,1.0,18.070066666666666,99.9460386666667,1.7000000000000004,1.0,1.7000000000000004,1132.2666666666667,5.25,2.020000000000001,1.0,0.0,0.6000000000000001,2669.724332730208,3.856666666666668,96.96399993852084,5.604000000000003
237,2.4,0.0,0.0,16.987800000000007,99.655,4.2200000000000015,1.0,1.4199999999999995,1222.8666666666666,5.5,1.926666666666667,1.0,0.0,2.093333333333334,2594.2509928270833,3.993333333333333,96.03333282464844,5.633866666666666
238,2.4,0.0,0.0,17.417199999999994,99.38357199999997,4.400000000000001,1.0,1.3999999999999995,1168.2,5.5,1.9839999999999998,1.0,0.0,2.2000000000000006,2789.1049804104173,3.799999999999999,96.70866699157098,5.635999999999999
239,2.35,-5.0,-1.0,16.8968,99.20670466666664,-2.559999999999999,1.0,1.98,1264.6,5.5,2.1159999999999997,1.0,0.0,3.3600000000000008,2902.1173014458336,3.606666666666666,97.38333384229297,5.627300000000003
240,2.35,0.0,0.0,17.906866666666666,99.02574799999998,-2.799999999999999,1.0,2.0,1262.2333333333333,5.5,2.0086666666666666,1.0,0.0,3.400000000000001,2836.9746826734377,3.643333333333332,97.46833343492123,5.627000000000002
241,2.1,-25.0,-1.0,17.7338,98.893187,0.4866666666666666,1.0,1.2266666666666668,1244.4333333333334,5.5,2.0386666666666664,1.0,0.0,4.559999999999999,2995.7273519567707,3.6966666666666677,97.22733332351432,5.6038000000000014
242,1.8,-30.0,-1.0,17.798733333333328,98.83010066666667,0.6000000000000001,1.0,1.2000000000000002,1331.2666666666667,5.25,2.0239999999999996,1.0,0.0,4.599999999999999,2937.069303394792,3.5933333333333337,98.35099995950584,5.603000000000001
243,1.55,-25.0,-1.0,17.130933333333328,98.88150400000004,1.3466666666666665,1.0,1.2933333333333328,1329.8666666666666,5.0,2.019333333333334,1.0,0.0,2.7333333333333325,2972.1966553234374,3.5933333333333324,98.27400004057291,5.525533333333336
244,1.55,0.0,0.0,17.5811,98.99629600000002,1.3999999999999995,1.0,1.2999999999999996,1407.5,4.75,1.93,1.0,0.0,2.599999999999999,3120.812312802604,3.599999999999999,98.045665994901,5.520000000000001
245,1.6,5.0,1.0,16.912,99.09308899999996,-13.719999999999995,1.0,1.8399999999999996,1569.9,4.75,1.9749999999999992,1.0,0.0,-4.510000000000001,3276.2170329546875,3.51,97.2753328954323,5.347200000000001
246,0.1,-150.0,-1.0,14.733666666666664,98.46106899999995,-15.399999999999997,1.0,1.8999999999999995,1435.8666666666666,4.583333333333333,1.9366666666666672,1.0,0.43333333333333335,-5.300000000000002,3102.5336506348963,3.8900000000000015,98.0970003766966,5.328000000000001
247,0.1,0.0,0.0,9.1242,93.12759299999995,-56.89,1.0,-1.2500000000000004,959.2,3.25,1.7540000000000004,1.0,1.0,-25.73,2726.940665689063,13.669999999999996,99.87833302765493,1.9628999999999996
248,0.1,0.0,0.0,12.814600000000004,94.81490933333338,-61.5,1.0,-1.6000000000000005,1110.5333333333333,3.25,1.8146666666666662,1.0,0.0,-28.0,2999.6329915395827,12.613333333333333,98.90166702280729,1.5889999999999995
249,0.1,0.0,0.0,15.1056,97.56588000000005,49.65,1.0,3.0799999999999987,1502.7,3.25,1.8450000000000002,1.0,0.0,28.51999999999999,3179.227001947917,10.279999999999998,96.20766728758268,1.3090999999999997
250,0.1,0.0,0.0,16.28893333333333,98.57286133333336,62.0,1.0,3.599999999999999,1417.1333333333334,3.25,1.8653333333333333,1.0,0.0,34.79999999999999,3423.527001964583,8.166666666666668,92.90633366845377,1.2779999999999998
251,0.1,0.0,0.0,16.6372,99.122604,25.799999999999994,1.0,2.799999999999999,1537.8,3.25,1.783,1.0,0.0,4.200000000000001,3418.472648168229,6.88,93.40299987750586,1.2520000000000002
252,0.1,0.0,0.0,16.70693333333334,99.67209333333331,25.799999999999994,1.0,2.799999999999999,1600.0666666666666,3.25,1.7153333333333336,1.0,0.0,4.200000000000001,3637.379679354687,6.699999999999998,91.60066680966666,1.2520000000000002
253,0.1,0.0,0.0,16.699500000000004,100.20786333333335,5.050000000000001,1.0,4.883333333333335,1612.1666666666667,3.25,1.7016666666666673,0.7666666666666667,0.0,5.033333333333332,3784.601350903125,6.366666666666669,90.18433303791797,1.2345000000000004
254,0.1,0.0,0.0,17.181499999999993,100.81215000000002,0.8999999999999998,1.0,5.300000000000002,1561.0,3.25,1.7600000000000007,0.0,0.0,5.199999999999998,3884.4596760151044,6.1499999999999995,91.06900024476887,1.2310000000000005
255,0.1,0.0,0.0,18.473333333333333,101.21586666666663,1.8533333333333333,1.0,6.079999999999997,1512.8,3.25,1.922666666666666,0.0,0.0,6.066666666666665,4104.257332352604,6.099999999999998,92.00400009121941,1.2162666666666664
256,0.15,5.0,1.0,16.833866666666662,101.33696,2.0,1.0,6.199999999999998,1628.4666666666667,3.25,2.0426666666666664,0.0,0.0,6.199999999999998,4200.283317033333,5.846666666666668,90.10099945041212,1.2139999999999997
257,0.15,0.0,0.0,15.397999999999996,101.29720666666668,1.5666666666666667,1.0,6.026666666666667,1602.0666666666666,3.25,2.123333333333334,0.0,0.0,3.686666666666666,4348.5362793,5.466666666666669,92.48433456460286,1.2096666666666671
258,0.15,0.0,0.0,13.081000000000001,101.17516666666664,1.5,1.0,6.0,1565.3333333333333,3.25,2.3799999999999994,0.0,0.0,3.299999999999999,4486.0670408999995,4.933333333333335,92.67600021437173,1.2090000000000003
259,0.15,0.0,0.0,13.2601,101.10776666666666,24.200000000000006,1.0,7.099999999999998,1576.6666666666667,3.25,2.7603333333333335,0.0,0.0,7.0,4477.1499349,4.489999999999999,93.94466654437176,1.2169999999999999
260,0.15,0.0,0.0,13.419100000000007,101.05085333333335,24.200000000000006,1.0,7.099999999999998,1744.5,3.25,3.1769999999999996,0.0,0.0,7.0,4649.7957031999995,4.070000000000001,96.10466639167188,1.2169999999999999
261,0.15,0.0,0.0,14.487200000000001,100.95864000000002,1.1600000000000001,1.0,8.140000000000002,1692.6,3.25,3.6339999999999986,0.0,0.0,-0.2,4660.272314466666,3.98,95.71033248907227,1.2169999999999999
262,0.4,25.0,1.0,14.080999999999994,100.73966,-4.599999999999999,1.0,8.400000000000002,1743.9333333333334,3.25,3.9473333333333325,0.0,0.0,-2.0,4320.9036621,3.706666666666665,97.32733434082553,1.2169999999999999
263,0.9,50.0,1.0,14.413599999999997,100.39504000000005,10.600000000000003,1.0,9.1,1785.6666666666667,3.5,4.044,0.0,0.0,-0.6000000000000001,4364.768294233332,3.599999999999999,100.89433339405534,1.238
264,1.65,75.0,1.0,13.550799999999999,100.0017666666667,10.600000000000003,1.0,9.1,1550.8,4.0,4.409,0.0,0.0,-0.6000000000000001,4027.9263915255206,3.599999999999999,102.77133356730143,1.238
265,2.4,75.0,1.0,13.928833333333328,99.61987500000005,15.266666666666662,1.0,5.266666666666667,1402.6666666666667,4.75,4.705,0.0,0.0,2.150000000000001,3874.9716471406255,3.5166666666666666,106.5413340250651,1.2655
266,3.15,75.0,1.0,14.124633333333328,99.26487166666666,16.199999999999996,1.0,4.5,1478.4,5.5,4.9689999999999985,0.0,0.0,2.700000000000001,4005.013028905729,3.5733333333333333,109.22800013224284,1.2710000000000001
267,3.9,75.0,1.0,15.156999999999998,99.06163999999997,-3.5,1.0,3.900000000000001,1432.0,6.25,4.9799999999999995,0.0,0.0,2.599999999999999,3719.525675485937,3.700000000000001,112.01566645304362,1.323
268,4.4,50.0,1.0,14.4902,98.92170200000005,-3.5,1.0,3.900000000000001,1399.0,7.0,4.896000000000002,0.0,0.0,2.599999999999999,3991.80867511875,3.56,105.87800013224283,1.323
269,4.65,25.0,1.0,15.605000000000002,98.84711999999998,6.800000000000002,1.0,3.900000000000001,1340.0,7.5,4.78,0.0,0.0,2.2000000000000006,3956.3100424020827,3.400000000000001,102.71399892171225,1.3920000000000006
270,4.9,25.0,1.0,15.419999999999996,98.84154666666669,6.800000000000002,1.0,3.900000000000001,1398.6666666666667,7.75,4.796666666666666,0.0,0.0,2.2000000000000006,3964.9900064999997,3.533333333333333,104.48966623942057,1.3920000000000006
271,5.15,25.0,1.0,16.20563333333333,98.90112333333332,-9.300000000000002,1.0,1.7000000000000004,1355.8333333333333,8.0,4.873999999999999,0.0,0.0,2.1000000000000005,4126.046679813542,3.410000000000001,101.79066645304361,1.4590000000000007
272,5.15,0.0,0.0,16.290199999999995,99.04250600000003,-9.300000000000002,1.0,1.7000000000000004,1517.0,8.25,4.552000000000001,0.0,0.0,2.1000000000000005,4217.921028566667,3.659999999999999,103.6449981689453,1.4590000000000007
273,5.4,25.0,1.0,16.478200000000005,99.21826400000003,2.9399999999999995,1.0,3.1399999999999997,1444.4,8.25,4.202,0.0,0.0,4.58,4461.190299466666,3.52,101.72033335357618,1.5006000000000006
274,5.4,0.0,0.0,16.036000000000005,99.39215799999998,6.0,1.0,3.5,1329.6,8.5,3.8600000000000008,0.0,0.0,5.199999999999998,4457.177994833333,3.799999999999999,104.39399948120118,1.5110000000000003
275,5.4,0.0,0.0,15.971999999999996,99.47179000000001,6.0,1.0,3.5,1372.0,8.5,3.64,0.0,0.0,5.199999999999998,4265.889697166666,3.900000000000001,106.33666712443033,1.5110000000000003
